loss,categorical_accuracy,val_loss,val_categorical_accuracy
4.601611085593087,0.08818556368350983,4.1212381449612705,0.11087031662464142
3.9257618853248712,0.13916237652301788,3.8438018495386297,0.15248310565948486
3.6452460181844124,0.18095745146274567,3.539931804483587,0.18761268258094788
3.462612980982441,0.20664358139038086,3.4061623573303224,0.20489519834518433
3.322286468203669,0.22600248456001282,3.514859641682018,0.18582797050476074
3.2554148541460375,0.238129660487175,3.2918734897266733,0.22689442336559296
3.1385523054632514,0.2530158758163452,3.263694498755715,0.22405347228050232
3.0687449435424985,0.264583945274353,3.063723988966508,0.26069459319114685
2.984526348242325,0.27601566910743713,3.0085275129838425,0.2712753415107727
2.9150082929243974,0.28834283351898193,3.486086672002619,0.22612956166267395
2.886657793547175,0.2940927743911743,2.9435021898963236,0.272240549325943
2.8155993892132574,0.3042744994163513,2.8306402098048817,0.2971535623073578
2.766990172019988,0.31358805298805237,2.7663863745602693,0.3095554709434509
2.717914269523854,0.32168343663215637,2.7425058581612327,0.3082442581653595
2.67754957787361,0.32867881655693054,2.8036970658735796,0.30150607228279114
2.652747399722382,0.3322060704231262,2.8391231363469904,0.2865910232067108
2.633113319305447,0.33583787083625793,2.6898928728970612,0.32292255759239197
2.578154246428515,0.3451786935329437,2.6924496412277223,0.3260366916656494
2.570706743358316,0.3469877541065216,2.64755023392764,0.31634828448295593
2.536771430816305,0.35381951928138733,2.557997142184864,0.3487643599510193
2.5024872821278628,0.3591149151325226,2.5356801899996673,0.3363806903362274
2.4933875808791592,0.36197853088378906,2.4849836566231467,0.36661142110824585
2.4452253287762353,0.36958301067352295,2.588255773891102,0.34421154856681824
2.449822663612263,0.3727738857269287,2.465644862435081,0.3602374792098999
2.3915983622733523,0.37965109944343567,3.659685865315524,0.30675092339515686
2.4282839987553486,0.3756375014781952,2.425414939360185,0.3656826615333557
2.3662944626735993,0.3849646747112274,2.862610771439292,0.3235599398612976
2.3826558182720072,0.3839055895805359,2.35652531710538,0.387918621301651
2.321279479868179,0.3942873179912567,2.401700240915472,0.3783212900161743
2.311895187141178,0.3965054750442505,2.357549400763078,0.3865527808666229
2.3095028845241146,0.39800548553466797,2.3229404406114056,0.3861885666847229
2.282182017293488,0.4044326841831207,2.3053025007247925,0.3960408568382263
2.27446592759536,0.40556904673576355,2.367432900992307,0.3942379355430603
2.2527439643425926,0.41011446714401245,2.3348119302229446,0.3801606297492981
2.237033500208512,0.41128262877464294,2.2873541831970217,0.400338739156723
