loss,categorical_accuracy,val_loss,val_categorical_accuracy
5.091123351818781,0.06546304374933243,4.848311356135777,0.08164120465517044
4.72689760094661,0.08978100121021271,4.609774385179792,0.09588243067264557
4.514325733387512,0.09819910675287247,4.417338337217059,0.10307588428258896
4.336408798658263,0.10308997333049774,4.26019481250218,0.10655423998832703
4.185816876440768,0.10962627828121185,4.1235231672014505,0.11332884430885315
4.061881287425363,0.119171641767025,4.009273120335171,0.12529365718364716
3.959153196200268,0.13017608225345612,3.925640174320766,0.13538271188735962
3.873151302103565,0.14333051443099976,3.8382813589913503,0.15315692126750946
3.796746948632514,0.15565767884254456,3.768676280975342,0.1605871319770813
3.7263006571471657,0.1669575721025467,3.700190782546997,0.17490120232105255
3.6612034008826577,0.1796756386756897,3.636856589998518,0.1874852031469345
3.60231911053559,0.19011645019054413,3.578686918531145,0.19737392663955688
3.542002649023579,0.19920727610588074,3.5237302439553395,0.20611535012722015
3.488946983397466,0.20858901739120483,3.4747545378548756,0.21148768067359924
3.438708305729516,0.216070756316185,3.427934408187866,0.21655042469501495
3.3968889815199534,0.22072072327136993,3.3852928706577847,0.22505508363246918
3.353679380926561,0.2273252010345459,3.347321101597377,0.22968076169490814
3.312507102578791,0.2308933585882187,3.3083627223968506,0.23448853194713593
3.278517818586608,0.23577967286109924,3.2690785271780833,0.24190053343772888
3.2446355752382026,0.24090689420700073,3.245153086526053,0.24186410009860992
3.2126213992491954,0.24477504193782806,3.2110486711774553,0.24556100368499756
3.1773977384197845,0.2493659108877182,3.1801678112574985,0.2534646987915039
3.152517671748767,0.2524704337120056,3.1503589834485735,0.25707054138183594
3.1228693798118696,0.2573794722557068,3.1272541795458113,0.2569248378276825
3.0958669835799983,0.25974762439727783,3.1004578045436313,0.2625885605812073
3.0687445268794753,0.2640976011753082,3.075108323778425,0.2652656137943268
3.04226736398139,0.26607486605644226,3.051656484603882,0.2700187563896179
3.024477243224059,0.2680748403072357,3.041384901319231,0.2663764953613281
2.9977023084103345,0.2728111445903778,2.99869476045881,0.2767569422721863
2.9730881732948964,0.2769429385662079,2.9806674889155795,0.2787419557571411
2.9515178405304723,0.2803019881248474,2.963200466973441,0.28127333521842957
2.9345584757797214,0.28294289112091064,2.9465441703796387,0.2845878005027771
2.9151704613661185,0.2852973937988281,2.9340665681021556,0.283750057220459
2.9010598594557746,0.2867974042892456,2.905414172581264,0.28945019841194153
2.8799166034097468,0.2902700901031494,2.882871559688023,0.29507750272750854
2.860064512142217,0.29294732213020325,2.8716819967542375,0.296170175075531
2.8409239494395586,0.2959882318973541,2.8613945756639754,0.2994117736816406
2.8268351948409403,0.2978563904762268,2.838043451309204,0.29975777864456177
2.810318192948346,0.3015199899673462,2.8232326166970387,0.30294477939605713
2.7956221911531385,0.30346542596817017,2.8148784978049144,0.3012511134147644
2.780541091215348,0.30551084876060486,2.7902725083487376,0.30818963050842285
2.765276578336166,0.308701753616333,2.7823812620980397,0.30877238512039185
2.7523729846520446,0.3104880750179291,2.7670988014766147,0.31032034754753113
2.738388367197119,0.31296080350875854,2.7530719552721297,0.313306987285614
2.728182930292699,0.3149834871292114,2.743291139602661,0.31509169936180115
2.715449222782445,0.31576985120773315,2.729679959160941,0.3184061348438263
2.700729812394803,0.3185470998287201,2.7174575328826904,0.31709492206573486
2.692042795534859,0.3204152584075928,2.708850077220372,0.32008159160614014
2.680831530910376,0.3210698068141937,2.700747558048793,0.3221394717693329
