loss,categorical_accuracy,val_loss,val_categorical_accuracy
4.157584462651955,0.2225622832775116,3.637487282071795,0.24864159524440765
3.4470812242055677,0.2645511031150818,3.284004328932081,0.282246857881546
3.1724642553758238,0.29488831758499146,3.075683341707502,0.3033648133277893
3.000247771455933,0.31509163975715637,2.9216451713017055,0.32732146978378296
2.864021133857631,0.3330362141132355,2.805781670979091,0.33750054240226746
2.7475517312617375,0.35055485367774963,2.6987448275089263,0.36048227548599243
2.649384456777354,0.36558204889297485,2.6222448910985676,0.3740304708480835
2.562967800124541,0.3802119195461273,2.53206787109375,0.38826683163642883
2.485264165807016,0.3943191468715668,2.4676812376294817,0.39666813611984253
2.4176521784319775,0.40580612421035767,2.3980102283614024,0.412524551153183
2.3608499214411602,0.41594716906547546,2.343989634513855,0.4197932779788971
2.3093127800495217,0.42571592330932617,2.29597379224641,0.4260440766811371
2.2659170122012786,0.434045672416687,2.2560283763068063,0.4359363913536072
2.2228885716657323,0.4412192106246948,2.206728962489537,0.44465312361717224
2.1881642100259335,0.4492661654949188,2.170788278750011,0.450187087059021
2.1493421518857265,0.45520833134651184,2.144928802762713,0.4566386044025421
2.1209331890322773,0.46043097972869873,2.1237394298825945,0.4608679413795471
2.091484493389299,0.4655534029006958,2.089704768998282,0.46776390075683594
2.062873231432692,0.47198954224586487,2.0587090168680464,0.4751329720020294
2.037352772410383,0.47654280066490173,2.0411218421799795,0.4747889041900635
2.0111521927624905,0.48268184065818787,2.017718003477369,0.48192858695983887
1.9882711812870881,0.48642969131469727,1.9825015817369733,0.49020084738731384
1.9644995124035547,0.48972293734550476,1.96301634822573,0.4888818860054016
1.9454669494433638,0.49512457847595215,1.9292670109442303,0.502874493598938
1.9241229982242278,0.4994988441467285,1.9273361240114484,0.4998207986354828
1.905413018025347,0.5020725727081299,1.9211733728647231,0.5018135905265808
1.887264990673442,0.5071735382080078,1.8877493347440446,0.5060142278671265
1.8704126985724439,0.510552704334259,1.8806170071874346,0.5090106129646301
1.85929251425523,0.5128794312477112,1.8590954840183258,0.5134550333023071
1.8388562165243383,0.5164196491241455,1.8400281207902092,0.5195624232292175
1.821993198250031,0.5202462673187256,1.8356247433594295,0.5176699757575989
1.812848282246109,0.5221613645553589,1.8134945567165102,0.5246376395225525
1.7999420038340155,0.5256085395812988,1.808861219882965,0.5251107215881348
1.7860799274425463,0.5277276635169983,1.7784192549330848,0.5323651432991028
1.7709692289192924,0.5315971970558167,1.7800749480724334,0.5305730104446411
1.758241719260112,0.5341960191726685,1.7746803752013616,0.5351607799530029
1.7480829011601955,0.5355347990989685,1.749560616697584,0.5377987623214722
1.7392062257723573,0.5376718044281006,1.7406888697828566,0.5408381223678589
1.7284746484794704,0.5413767099380493,1.7484954012291771,0.5371249318122864
1.7130706184986395,0.54442298412323,1.7198136104004724,0.5439922213554382
1.7069987448322814,0.5443048477172852,1.7156762387071336,0.5434330701828003
1.6964788031161582,0.5464418530464172,1.7085124015808106,0.5471462607383728
1.6875612765789578,0.5489046573638916,1.6913257747888566,0.5478774309158325
1.6767140619397027,0.5514569282531738,1.691970163158008,0.5463004112243652
1.6701898393045176,0.552487850189209,1.6717454561165401,0.554931104183197
1.6617468781555915,0.553608238697052,1.6594480740172521,0.557138979434967
1.6535005553925297,0.5573346018791199,1.664035086120878,0.5556909441947937
1.6419765499824783,0.5592032074928284,1.6599621121372496,0.5552752017974854
1.6359517654192817,0.558906078338623,1.6560961578573499,0.5566084980964661
1.6308599584837276,0.560874879360199,1.633132129907608,0.561210572719574
1.617032130456872,0.5644186735153198,1.6328424500567573,0.5609238743782043
1.609389364685253,0.5653278827667236,1.6290321788617543,0.5614829659461975
1.605293106291985,0.5670532584190369,1.6270413850034986,0.5647087693214417
1.5977324055334956,0.5679768323898315,1.6042858928442,0.5700706839561462
1.589076789691276,0.5704861283302307,1.5930677162749427,0.5710169076919556
1.580633859590703,0.5717783570289612,1.591756410258157,0.5692391395568848
1.575784252544722,0.5734571814537048,1.5815976879426412,0.5748018026351929
1.5717555639362826,0.5737292170524597,1.5831045044319971,0.5712319612503052
1.5633268573439818,0.5761168599128723,1.576342076914651,0.5739129185676575
1.553395332902977,0.5790557265281677,1.5696339151688985,0.5756620168685913
1.5505240576134787,0.5791630744934082,1.5674212404659815,0.5767372250556946
1.5450747329379002,0.5805341005325317,1.5742847655500685,0.5714326500892639
1.5410936686625323,0.5809743404388428,1.5538557282515935,0.5767946243286133
1.5321770615423396,0.5827248096466064,1.5347925620419638,0.5851815938949585
1.5254203104686082,0.5845181941986084,1.553592881134578,0.5801063776016235
1.5211738976484586,0.5859858393669128,1.5277352149997439,0.5839199423789978
1.5190926551272643,0.5855132937431335,1.5322732508182526,0.5845794081687927
1.5131678427788264,0.5874749422073364,1.5303932730640684,0.5844217538833618
1.5067513152393688,0.5886561870574951,1.516959224002702,0.5878912210464478
1.503288610421232,0.5890141725540161,1.5228798734290259,0.5876474976539612
1.492726236223355,0.5911547541618347,1.5140643371003015,0.5877048373222351
1.4888860112374045,0.5919530391693115,1.5005132045064653,0.5920345187187195
1.4810804978849414,0.5949384570121765,1.5041652062109538,0.5907728672027588
1.4765859594801174,0.5951675176620483,1.4845108964613505,0.5980702638626099
1.4775121556456283,0.5950923562049866,1.4976034905229296,0.5916187763214111
1.4692065698038126,0.5974155068397522,1.5124547404902322,0.5903714895248413
1.4646785548564905,0.5979739427566528,1.4949430022920882,0.5893678665161133
1.4653567155953262,0.5974799394607544,1.4732859134674072,0.5952602624893188
1.4580702547833135,0.5988151431083679,1.4700923736606326,0.5989735126495361
1.4537500176335527,0.6000608801841736,1.4664282781737192,0.6010953187942505
1.4436383078051869,0.6034149527549744,1.459010324733598,0.6007369160652161
1.4476624353269258,0.6023947596549988,1.4684548028877804,0.5989161729812622
1.435707079534678,0.6037406921386719,1.4556572641645158,0.6026723384857178
1.4341937326586123,0.6047107577323914,1.4481521619217737,0.603575587272644
1.4320272194458448,0.6053372025489807,1.4437232830694744,0.6031884551048279
1.4288951035627384,0.605312168598175,1.4443447743143354,0.6063138842582703
1.4230616298191598,0.6072057485580444,1.442566306250436,0.6050809025764465
1.4188117262014408,0.6079145073890686,1.4362764596939086,0.6073891520500183
1.413969791614859,0.6089025139808655,1.4298488259315492,0.6060845255851746
1.4110969071023653,0.6101124286651611,1.423542174271175,0.610385537147522
1.4050205549969843,0.6112686395645142,1.4188859909772873,0.6103711724281311
1.403373253304524,0.6110645532608032,1.4175246025834765,0.6112456917762756
1.396070928269099,0.6136168241500854,1.4320505040032523,0.6112743616104126
1.3975220710243965,0.6128901839256287,1.4054972793374743,0.6133388876914978
1.393616158869395,0.6134986877441406,1.4105533587081092,0.6121489405632019
1.3867207409521696,0.6163838505744934,1.3954755063567843,0.6143280863761902
1.3801302965495732,0.6163910627365112,1.4016814236130033,0.6150592565536499
1.3774930867371826,0.6174935698509216,1.395536932349205,0.6182563900947571
1.375902636490873,0.6183526515960693,1.386802094749042,0.6162635684013367
1.3742110475402791,0.6186819672584534,1.4019043177366257,0.6150592565536499
